,text_id,text,task_1,task_2,task_3,clean_tweets,label
4142,hasoc_en_4143,Took a shit at Trump Tower and purposefully missed the toilet. I'm a hero. Where's my holiday? #FuckTrump #NYC — at Trump Towers at 5th Ave https://t.co/uAxyZl6i3X,HOF,OFFN,TIN,took a shit at trump tower and purpos miss the toilet. i'm a hero. where' my holiday? #fucktrump #nyc — at trump tower at 5th ave,3
4143,hasoc_en_4144,"@Krissie_Lee Absolutely...all it takes sometimes is one stray look...a crazy could jump out of anywhere...I'd love to go to LA to see the Rams play, but no it's not worth the risk...one day I dreamt of driving coast to coast...it's sad what's occurred. #FuckTrump",NOT,NONE,NONE,"absolutely...al it take sometim is one stray look...a crazi could jump out of anywhere...i'd love to go to la to see the ram play, but no it' not worth the risk...on day i dreamt of drive coast to coast...it' sad what' occurred. #fucktrump",0
4144,hasoc_en_4145,"@HouseGOP @SenateGOP @senatemajldr @GOP   If #Trump wins 2020, EVERYBODY knows it's Russian hacking.   Everybody. Knows.  #TrumpIsAFraud   #TrumpIsATraitor   #TrumpIsADisgrace   #TrumpIsNotAboveTheLaw   #UnfitToBePresident   YOU know it too🤬 https://t.co/LIfZQ2OEBC",HOF,HATE,TIN,"if #trump win 2020, everybodi know it' russian hacking. everybody. knows. #trumpisafraud #trumpisatraitor #trumpisadisgrac #trumpisnotabovethelaw #unfittobepresid you know it too🤬",2
4145,hasoc_en_4146,@realDonaldTrump 3 1/2 years?? Can you ever stop lying? #FuckTrump #WTFiswrongwithyou #TakeThatDamnPhoneAwayHim #ImpeachTheMF,HOF,HATE,TIN,3 1/2 years?? can you ever stop lying? #fucktrump #wtfiswrongwithy #takethatdamnphoneawayhim #impeachthemf,2
4146,hasoc_en_4147,#IMAJewels   #Imafraud   Why is Ima Jewels Scam isn't a national news No big media house is covering this news on big level   The people of #Bengaluru have been cheated in this Fraud   We hate selected media coverage  @Republic_Bharat @abpnewstv @ZeeNewsHindi @Mimansa_Zee @dibang,HOF,HATE,TIN,#imajewel #imafraud whi is ima jewel scam isn't a nation news no big media hous is cover thi news on big level the peopl of #bengaluru have been cheat in thi fraud we hate select media coverag,2
4147,hasoc_en_4148,".@senatemajldr @senategop @housegop @gopleader  Gosh, it's almost like you don't want the interference to stop but that couldn't be it could it? #GOPComplicitTraitors #GOPComplicit #TrumpIsATraitor https://t.co/q1gg8J3m7M",HOF,HATE,TIN,". gosh, it' almost like you don't want the interfer to stop but that couldn't be it could it? #gopcomplicittraitor #gopcomplicit #trumpisatraitor",2
4148,hasoc_en_4149,".@borisjohnson “You are a nasty piece of work, aren’t you?”   https://t.co/WecD70J5Tw  #BorisJohnsonShouldNotBePM",HOF,OFFN,TIN,". “you are a nasti piec of work, aren’t you?” #borisjohnsonshouldnotbepm",3
4149,hasoc_en_4150,#TN #CoffeeCounty #DistrictAttorney #CraigNorthcott says in a video he doesn't treat #LGBTQ domestic violence cases the same as others. Also accused of #AntiMuslim comments &amp; bias. https://t.co/lZtpYOQxGv via @HuffPostPol,HOF,OFFN,TIN,#tn #coffeecounti #districtattorney #craignorthcott say in a video he doesn't treat #lgbtq domest violenc case the same as others. also accus of #antimuslim comment &amp; bias. via,3
4150,hasoc_en_4151,WE CAN SENTENCE A MAN 25 YEARS FOR A DRUG THAT’S NOW LEGAL IN STATES BUT THIS MAN WILL ONLY DO 8 MONTHS FOR A CRIME THAT HE LITERALLY COMMITTED AGAINST ANOTHER PERSON #MichaelWysolovski #rapevictims #revolt #rapist #stopabuse #protectourchildren #nojusticenopeace https://t.co/rq1HmW4T78,HOF,OFFN,UNT,we can sentenc a man 25 year for a drug that’ now legal in state but thi man will onli do 8 month for a crime that he liter commit against anoth person #michaelwysolovski #rapevictim #revolt #rapist #stopabus #protectourchildren #nojusticenopeac,3
4151,hasoc_en_4152,@POTUS @realDonaldTrump @senatemajldr @VP Why won’t you safeguard our elections? #IllegitimatePresident #TrumpIsATraitor #McConnellChaoCorruption #McConnellTreason #TrumpTreason #GOPTreason #TrumpCrimeFamilyForPrison #TrumpForPrison2020 #TrumpRussia #McConnellRussia #IndictTrump,NOT,NONE,NONE,whi won’t you safeguard our elections? #illegitimatepresid #trumpisatraitor #mcconnellchaocorrupt #mcconnelltreason #trumptreason #goptreason #trumpcrimefamilyforprison #trumpforprison2020 #trumprussia #mcconnellrussia #indicttrump,0
4152,hasoc_en_4153,Donald Trump’s Medical Malice #Resist #ResistTrump #FuckTrump https://t.co/PyGnXJMN45,HOF,HATE,TIN,donald trump’ medic malic #resist #resisttrump #fucktrump,2
4153,hasoc_en_4154,"@JohnnyMercerUK 'Look at his record in London..' We have Johnny, and it's atrocious.   #BorisJohnsonShouldNotBePM",HOF,HATE,TIN,"'look at hi record in london..' we have johnny, and it' atrocious. #borisjohnsonshouldnotbepm",2
4154,hasoc_en_4155,And then Tucker screamed  'Remember The Alamo'.  #Douchebag https://t.co/LKvfCBRQnU,HOF,PRFN,UNT,and then tucker scream 'rememb the alamo'. #douchebag,4
4155,hasoc_en_4156,"IMPEACH TRUMP! WTF is wrong  with you, you senile old man?! #TrumpRussiaCollusion #trump #NotMyPresident #resist #ImpeachTrump #FuckTrump #ImpeachTrumpNow Trump tries damage control after offer to foreign spies  https://t.co/tbunEQcs2K",HOF,OFFN,TIN,"impeach trump! wtf is wrong with you, you senil old man?! #trumprussiacollus #trump #notmypresid #resist #impeachtrump #fucktrump #impeachtrumpnow trump tri damag control after offer to foreign spi",3
4156,hasoc_en_4157,"We dont need to check the birth date of a #rapist , if he is matured enough to #rape then he is also matured enough to #hanged.....",HOF,OFFN,UNT,"we dont need to check the birth date of a #rapist , if he is matur enough to #rape then he is also matur enough to #hanged.....",3
4157,hasoc_en_4158,"@realDonaldTrump called for the death penalty for the kids in Now You See Us .. this is trump. A racist piece of shit. America , watch that show and vote trump out !! Or better yet impeach the mf’er !!!#fucktrump",HOF,PRFN,TIN,"call for the death penalti for the kid in now you see us .. thi is trump. a racist piec of shit. america , watch that show and vote trump out !! or better yet impeach the mf’er !!!#fucktrump",4
4158,hasoc_en_4159,"What a shameful @ICC @cricketworldcup .  You dont have any problem with the logo’s of drinks, tobacco , cold drinks , Whichever is injurious to health but an INDIAN Balidan badge is a problem for u... Strange isn’t it ? #DhoniKeepsTheGlove #DhoniKeSaathDesh @BCCI @msdhoni",HOF,HATE,TIN,"what a shame . you dont have ani problem with the logo’ of drinks, tobacco , cold drink , whichev is injuri to health but an indian balidan badg is a problem for u... strang isn’t it ? #dhonikeepstheglov #dhonikesaathdesh",2
4159,hasoc_en_4160,@csfraw @marklevinshow Clinton lied under oath about his extramarital affair. And he did it in the Oval Office. Disgusting human.    #billclinton  #rapist    https://t.co/ogiIQhif22,HOF,OFFN,TIN,clinton lie under oath about hi extramarit affair. and he did it in the oval office. disgust human. #billclinton #rapist,3
4160,hasoc_en_4161,#ICC did this #ICCWorldCup2019 for money without any brains.England is hosting this time but where's the Preparations? It looks like #WorldCup2019 of Swimming not Cricket!   But in #dhoni's case they have time &amp; energy? #Hypocrite I think #ICC thinks he's #Thanos  😡🖕#ShameOnICC https://t.co/6fWMCrKCMY,HOF,HATE,TIN,#icc did thi #iccworldcup2019 for money without ani brains.england is host thi time but where' the preparations? it look like #worldcup2019 of swim not cricket! but in #dhoni' case they have time &amp; energy? #hypocrit i think #icc think he' #thano 😡🖕#shameonicc,2
4161,hasoc_en_4162,"@realDonaldTrump Yes impeachment is legal, we have seen it before. You will not be the first president impeached.  #ImpeachmentInquiryNow   #ImpeachTrumpNow   #ImpeachTrump   #TrumpIsGuilty   #TrumpIsADisgrace   #TrumpIsNotAboveTheLaw   #TrumpIsATraitor   #TrumpIsTheEnemyOfThePeople",HOF,OFFN,TIN,"ye impeach is legal, we have seen it before. you will not be the first presid impeached. #impeachmentinquirynow #impeachtrumpnow #impeachtrump #trumpisguilti #trumpisadisgrac #trumpisnotabovethelaw #trumpisatraitor #trumpistheenemyofthepeopl",3
4162,hasoc_en_4163,"Happily Queen dahlingsss #JohnMcCainDayJune14th #fucktrump make his day hellsss, Living🔥H🔥E🔥L🔥L🔥S🔥S🔥S🔥 https://t.co/87cIYf3QeB",HOF,HATE,UNT,"happili queen dahlingsss #johnmccaindayjune14th #fucktrump make hi day hellsss, living🔥h🔥e🔥l🔥l🔥s🔥s🔥s🔥",2
4163,hasoc_en_4164,"@realDonaldTrump ORANGE HITLER TRUMP CALL FOR MORE HATE SPEECH.    TRUMP LOVES TO SEE FULL TILT CRAZY CRAP FROM THE KKK, NAZIS, GOP,  QANON    TRUMBO SEZ HATE SPEECH US GREAT SPEECH  #FUCKTRUMP #TRUMP2020 https://t.co/GI7BeY2AhE",HOF,OFFN,TIN,"orang hitler trump call for more hate speech. trump love to see full tilt crazi crap from the kkk, nazis, gop, qanon trumbo sez hate speech us great speech #fucktrump #trump2020",3
4164,hasoc_en_4165,Chris Watts is a jerk who killed his wife and his children then pretended that they were missing.  He fake cried about how he hoped they would return all the while he knew that he killed them.  #chriswatts #murderer https://t.co/NAt4RnXrgb,HOF,PRFN,TIN,chri watt is a jerk who kill hi wife and hi children then pretend that they were missing. he fake cri about how he hope they would return all the while he knew that he kill them. #chriswatt #murder,4
4165,hasoc_en_4166,Today #45 said he was for sale. His price is foreign info to win. #trumpisaloser  This is #proof #losertrump  #toddlertrump #fucktrump,HOF,HATE,TIN,today #45 said he wa for sale. hi price is foreign info to win. #trumpisalos thi is #proof #losertrump #toddlertrump #fucktrump,2
4166,hasoc_en_4167,"@LindseyGrahamSC @realDonaldTrump @LindseyGrahamSC is definitely #UnfitForOffice!    Convenient, isn't it Graham, that Trump backed out of the Iran agreement, even though there were no violations reported?!    AND NOW, Trump has jumped aboard the #USSTrumpFail, accompanied by Putin &amp; Saudi Arabia!  #TrumpIsATraitor",HOF,OFFN,TIN,"is definit #unfitforoffice! convenient, isn't it graham, that trump back out of the iran agreement, even though there were no violat reported?! and now, trump ha jump aboard the #usstrumpfail, accompani by putin &amp; saudi arabia! #trumpisatraitor",3
4167,hasoc_en_4168,Her BODY /Her RIGHT /Her CHOICE  FUCK! The Heartbeat bill  #art #artist  #shopify #anime #manga #comic #sf5 #chunli #strong #strongwoman #fight #mychoice #blackart #atlantaartist #atlanta #blackartists #sketches #sketch #concepts #conceptart #onlinestore  #fucktrump https://t.co/sH4BX76fKz,HOF,PRFN,UNT,her bodi /her right /her choic fuck! the heartbeat bill #art #artist #shopifi #anim #manga #comic #sf5 #chunli #strong #strongwoman #fight #mychoic #blackart #atlantaartist #atlanta #blackartist #sketch #sketch #concept #conceptart #onlinestor #fucktrump,4
4168,hasoc_en_4169,It sickens me to see it again.  #Trump   #TrumpIsATraitor https://t.co/RDcnv30HCG,NOT,NONE,NONE,it sicken me to see it again. #trump #trumpisatraitor,0
4169,hasoc_en_4170,@toewad1 @JeremyVineOn5 @theJeremyVine @StormHuntley So it’s crap because they don’t put shit films on for you?! 😂 #DickHead,HOF,PRFN,TIN,so it’ crap becaus they don’t put shit film on for you?! 😂 #dickhead,4
4170,hasoc_en_4171,America doesn't want you to have a happy birthday president tRump.  America wants you in JAIL!     #TrumpisaTraitor   #UnfollowTrumpForHisBirthday  #JohnMcCainDayJune14th https://t.co/mYyTKZoScb,HOF,OFFN,TIN,america doesn't want you to have a happi birthday presid trump. america want you in jail! #trumpisatraitor #unfollowtrumpforhisbirthday #johnmccaindayjune14th,3
4171,hasoc_en_4172,Ok Mr....it is not a disaster because you cannot get the internet in the coffee shop #dickhead,HOF,PRFN,UNT,ok mr....it is not a disast becaus you cannot get the internet in the coffe shop #dickhead,4
4172,hasoc_en_4173,"@mshafiquk Cut the word racist out , it's old,  used and has no meaning any more #dickhead",HOF,PRFN,TIN,"cut the word racist out , it' old, use and ha no mean ani more #dickhead",4
4173,hasoc_en_4174,"Until I hear it from the actual Intelligence Agencies, I will not take the word of Pompeo or anyone in the Trump world. The Trump and everyone in his administration are liars and have been itching for a war. This is quid pro quo for Saudi Arabia. #PompeoLies #TrumpIsATraitor",NOT,NONE,NONE,"until i hear it from the actual intellig agencies, i will not take the word of pompeo or anyon in the trump world. the trump and everyon in hi administr are liar and have been itch for a war. thi is quid pro quo for saudi arabia. #pompeoli #trumpisatraitor",0
4174,hasoc_en_4175,"Little, whiny #entitledwhitemale just tried to come at me, and my #PrideMonth #Pride #Pride2019 post on IG. #drumpf #presidentcheeto #notmypresident. #lgbtq I hope you all keep fighting the fight. I certainly am #fightthepatriarchy #fucktrump #resist #overcome #abandonedportraits https://t.co/7TO2zzv5Nw",HOF,HATE,TIN,"little, whini #entitledwhitemal just tri to come at me, and my #pridemonth #pride #pride2019 post on ig. #drumpf #presidentcheeto #notmypresident. #lgbtq i hope you all keep fight the fight. i certainli am #fightthepatriarchi #fucktrump #resist #overcom #abandonedportrait",2
4175,hasoc_en_4176,$50 to put 1/4 tank of gas in my truck and $30 for two people to eat at McDonalds...but I got an extra $20 in my paycheck. Thanks Papi Trump. #fuckTrump #asshole,HOF,PRFN,TIN,$50 to put 1/4 tank of ga in my truck and $30 for two peopl to eat at mcdonalds...but i got an extra $20 in my paycheck. thank papi trump. #fucktrump #asshol,4
4176,hasoc_en_4177,@realDonaldTrump   Is @FoxNews treasonous &amp; an enemy of the people for posting their poll results about you failing?    #IndictTrump #ImpeachmentInquiryNow #Trump #TrumpRussia #TrumpIsATraitor #TrumpMustResign https://t.co/vKS0vlX3ir,HOF,HATE,TIN,is treason &amp; an enemi of the peopl for post their poll result about you failing? #indicttrump #impeachmentinquirynow #trump #trumprussia #trumpisatraitor #trumpmustresign,2
4177,hasoc_en_4178,COME ON BORIS ! LAY US AN EGG !!#borisdoesnotrepresentme #BorisJohnsonShouldNotBePM #chicken #leadership #ToryDrugOff #BritainsNextPM #Brexit https://t.co/nXC8RIuXHt,HOF,HATE,TIN,come on bori ! lay us an egg !!#borisdoesnotrepresentm #borisjohnsonshouldnotbepm #chicken #leadership #torydrugoff #britainsnextpm #brexit,2
4178,hasoc_en_4179,Pic 1- icc on Ms Dhoni gloves.  Vs   Pic 2- icc planning world cup.  #ShameOnICC https://t.co/3mM6QjwpNN https://t.co/pAuS8ic6uX,HOF,HATE,TIN,pic 1- icc on ms dhoni gloves. vs pic 2- icc plan world cup. #shameonicc,2
4179,hasoc_en_4180,"@realDonaldTrump The only person talking about Sec Clinton is you. Fact is you are the failed businessman, you are the guy who broke laws, you are the one going to jail. #ImpeachmentInquiryNow #TrumpNatSecRisk #TrumpIsATraitor #TrumpColluded #TrumpObstructed #IndictTrump",NOT,NONE,NONE,"the onli person talk about sec clinton is you. fact is you are the fail businessman, you are the guy who broke laws, you are the one go to jail. #impeachmentinquirynow #trumpnatsecrisk #trumpisatraitor #trumpcollud #trumpobstruct #indicttrump",0
4180,hasoc_en_4181,@joshscampbell He is the only person I’ve ever blocked. #Murderer 🖕OJ  🤓,HOF,PRFN,TIN,he is the onli person i’v ever blocked. #murder 🖕oj 🤓,4
